id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
49002,@user188,male,politician,left,moderate_left,"Esta mañana acompaño a los Reyes a Oliva. Le entregamos el Cervantes a nuestro admirado Paco Brines, en su casa, entre naranjos. Su salud en este contexto de pandemia no le permitió estar en Alcalá el Día del Libro. Vamos nosotros a verle y a expresarle el reconocimiento de todos"
594,@user439,female,politician,left,left,"Israel ha detenido en los últimos seis meses a 3500 personas. De esas, 491 son presos “administrativos”. Lo que viene a ser: sin cargos, justificados por información secreta, que no conoce ni la persona presa, y sin límite de tiempo dado que se puede prorrogar una y otra vez."
18233,@user96,female,politician,right,moderate_right,Engañó Sánchez a todos los que le hicieron presidente y sólo negoció con el PNV? Es Iglesias tan torpe? No parece
42136,@user410,female,politician,right,moderate_right,"Otro bulo de la izquierda….No es Madrid la cuna de los delitos de odio. NO!!. Según los últimos datos publicados de @user , País Vasco, Navarra, Ceuta y Melilla están a la cabeza de delitos de odio. Y Cataluña está a la cabeza de delitos de odio por orientación sexual. 👇"
18780,@user451,male,politician,left,moderate_left,Una apuesta clara por la cultura y el deporte como lugares de encuentro en la región de Murcia con @user.
46877,@user276,male,journalist,left,moderate_left,"Cuántos recuerdos y cuánta gente querida en @user , mucha suerte @user en la nueva etapa!"
45924,@user313,male,politician,left,moderate_left,"Para Ayuso y el [POLITICAL_PARTY], libertad significa ir en contra de lo que se decide por mayoría democrática y arremeter contra los que no están de acuerdo con ellos. Que no nos engañen utilizando terminología que no le es propia, la utilizan para confundir."
25787,@user194,female,politician,left,moderate_left,Un honor ser madrina del buque Monte Urbasa que @user ha construido para el Grupo Ibaizábal y que será operado por @user. Los astilleros de la Bahía de #Cádiz tienen un nivel tecnológico de primera y he defendido su capacidad para hacer frente a nuevos encargos.
41522,@user182,male,politician,left,left,"@user @user @user @user @user @user Un razonamiento poco coherente cuando lo que se defiende es ir de la mano de otra organización que tiene carácter estatal y a la que nunca le interesó el nacionalismo andaluz. Hasta hace dos días. Pero vaya que con esas formas y esos modos, será el eterno bucle de la nada. Salú"
21907,@user298,male,politician,right,moderate_right,"Visita del próximo presidente del Gobierno 🇪🇸 @user que ha puesto de relieve el patrimonio cultural de #Granada y su compromiso con las conducciones de rules, Segunda Circunvalación y acelerador de partículas. #PorTodoLoQueNosUne"
41889,@user327,female,politician,left,left,"Una «crónica de la semana» y una «pasarela política» que nunca veremos focalizada sobre los hombres. ¿Por qué siempre se nos juzga a las mujeres por nuestro aspecto físico o vestimenta? Por no decir nada del término ‘ligerita’. El machismo es machismo, se vista como se vista."
30362,@user136,female,politician,right,moderate_right,"Sugeriría a Iglesias un paseo por una calle de Madrid. Esta foto la saqué en una de esas calles. “Liquidación por desesperación”. Esta es la realidad de empresas en España, que ya no pueden con el alquiler, sueldos... No les da. Mueren. El SMI y la feliz demagogia de los despachos"
44180,@user177,male,politician,left,left,"Sale adelante un Estado de Alarma que cuenta con el apoyo de más de la mitad de la población. Hoy era imprescindible proteger a la ciudadanía del virus, pero también lo será protegerla de la crisis. Para ello no hay atajos, hace falta la mayoría progresista del Congreso."
6617,@user313,male,politician,left,moderate_left,"Obras del AVE en el Municipio de Viator, una realidad que se ha hecho posible con el [POLITICAL_PARTY] en el Gobierno de España."
45330,@user375,male,politician,right,moderate_right,Lamentablemente en el @user vemos otro #Pleno de broncas y peleas cuando los ciudadanos esperan unidad y soluciones. @user ha expuesto muy claramente cuál es la #PolíticaResponsable: necesitamos un Plan Nacional y criterios unificados para contener la segunda ola.
6704,@user225,male,journalist,left,left,"Hoy estaba dando un paseo por la playa. Nos hemos sentado en la arena para descansar un rato. A unos metros había otro grupo. Una chica ha llegado pegando saltos y les ha comentado que su madre ""se ha curado"" y que ""el cáncer se ha ido"". No la conozco, pero me ha alegrado el día."
23556,@user13,female,journalist,left,left,"Esta tribuna de @user pone los puntos sobre las íes: el Gobierno y la Casa Real quieran reforzar el relato de que se trata de comportamientos personales del emérito, pero el problema es una institución ""muy poco democrática"" y al servicio de las élites."
28220,@user60,male,politician,left,moderate_left,👉Pedimos a la derecha y a la señora Ayuso que se tomen esto en serio #estonoesunjuego . @user @user en #AlcaláDeHenares . ‼️Dejen de tratar a las personas como peones en el tablero de sus ambiciones . @user [#POLITICAL_PARTY]
21304,@user427,female,politician,left,moderate_left,"No va a haber frente común con el [POLITICAL_PARTY] porque nuestra función ahora es administrar el caudal de respaldo que tenemos para gobernar con las ideas de nuestro programa, y ser el muro de contención de la ultraderecha. . El [POLITICAL_PARTY] representa a la derecha y es nuestro adversario político."
29152,@user26,male,politician,right,moderate_right,"Para acortar plazos y que no haya más excusas, hoy remitiré a @user una propuesta de Real Decreto Ley validada por los servicios jurídicos de la @user que habilitaría al Gobierno central a ingresar los recursos que adeuda a las CCAA. Que nos paguen lo que nos deben ya"
19785,@user9,female,politician,right,moderate_right,"El sigue con su lema: dirige un “ministerio romántico” y si se tienen q equivocar q se equivoquen CCAA y universidades. Si va a seguir siendo un articulista,llamando a la desobediencia civil y no haciendo nada X los universitarios y X quienes acceden a ella, váyase Sr. Castells."
3499,@user130,male,politician,right,moderate_right,6 de junio. Hoy se cumplen 75 años del desembarco de Normandía. Más de 150.000 soldados aliados ejecutaron una operación que marcó el fin de la II Guerra Mundial. Mi recuerdo y homenaje a los héroes que lucharon por la libertad y la salvación de Europa. . #DDay75thAnniversary
49431,@user93,male,journalist,right,right,En las últimas 24h:. - Hallan muerta en Logroño a una niña de 5 años a causa del suicidio de su madre. - Hallan muerto a un bebé tras ser abandonado por su madre en un contenedor. - Detienen a mujer por intentar asesinar a su novio con una estaca. CERO concentraciones programadas
28516,@user72,female,journalist,right,right,@user Sabía que necesitabais apoyo para aumentar suscriptores.
8829,@user359,male,politician,left,left,Se lo dije a Pablo Casado en el Congreso y lo ocurrido el domingo lo confirma: el [POLITICAL_PARTY] alimentó a la bestia y ahora la bestia les está devorando. La derecha española ha unido su destino a un partido que hace apología de la dictadura y del terrorismo de Estado.
44909,@user198,male,politician,left,moderate_left,Reunido en el @user esta tarde para preparar el próximo Foro de Alto Nivel con la industria de la @user. He aprovechado para saludar a los trabajadores que gestionan nuestras iniciativas de fomento de la innovación como el Programa Cervera y la compra pública de innovación.
4685,@user434,female,politician,right,moderate_right,Castellano y catalán. Ambas lenguas son cooficiales en Cataluña
37092,@user237,male,journalist,right,moderate_right,"Una vez más, Sánchez pasa por la sesión de Investidura sin explicar qué va a hacer, cómo lo va a hacer y por qué lo va a hacer. Convierte el Congreso en un mitin indecente contra el [POLITICAL_PARTY] y Pablo Casado. Esto es lo que hay..."
21052,@user331,male,politician,left,moderate_left,Casado pregunta ¿por qué @user no apoyó en Junta Portavoces la “propuesta” del [POLITICAL_PARTY] sobre una comisión de reconstrucción?. Respuesta:. -Porque no hubo propuesta. -Porque compete a la Mesa. Y pregunto yo: ¿ya estamos con excusas?. La propuesta la hará @user y veremos qué hace [POLITICAL_PARTY]
8754,@user338,male,journalist,left,moderate_left,Se insiste mucho en que el veto de @user a @user es para parar la sangría de votantes de Ciudadanos que se estaban yendo a [POLITICAL_PARTY]. ¿Y ahora cómo para Rivera la sangría abierta por él de los que se le vayan al [POLITICAL_PARTY]?. ¿Ha medido bien qué río lleva más agua?
40153,@user432,female,politician,left,moderate_left,Mi reconocimiento y amistad a Paco Carbonero por su valentía y compromiso . Andalucia está en deuda contigo. Gracias
46860,@user110,female,politician,left,moderate_left,"Difícil de medir cuando, a veces, los barrios están divididos por una acera, Marcos...yo comprendo que es todo muy complicado. Pero buscar culpables, todo el rato, en vez de acordar soluciones deja a los ciudadanos desprotegidos."
38531,@user180,male,journalist,right,moderate_right,".@user, ¿Te apuntas a participar en el concurso de Fútbol Sala de #Joma? ¡¡Se puede ganar una equipación completa para tu equipo!! Entra en @user"
32212,@user94,male,politician,right,moderate_right,Los jóvenes son el futuro de nuestro país y de @user. Ayer fue un auténtico placer asistir a la cena de @user con tantos jóvenes que defienden la unidad de España 🇪🇸. No vamos a tolerar que Pedro Sánchez siga vendiendo a los españoles por el colchón de La Moncloa.
17407,@user99,male,politician,left,left,"El primer volumen de “El Capital” fue el único publicado en vida de Marx. El segundo y tercer volumen, tal y como los conocemos, fueron publicados por Friedrich Engels a partir de las notas de su viejo amigo Marx. Un ejercicio de síntesis y creación al margen del autor original."
12101,@user158,male,politician,right,right,"Lo dicho: están en pánico porque @user va a levantar las alfombras bajo las que guardan su impune porquería y va a devolver a los vascos la libertad frente a un partido,este sí,tan antidemocrático como el PNV recogenueces de ETA.que lleva décadas atentando a la unidad de España"
24928,@user390,male,politician,right,moderate_right,Los aguacates ecológicos de Marruecos suponen un “potencial riesgo para la salud” es una estafa y una vergüenza la competencia desleal del los productos agrícolas marroquíes es la consecuencia de la ley de la cadena alimentaria
45028,@user236,female,politician,left,moderate_left,"Una apuesta muy importante del gobierno de España de @user por nuestro aeropuerto. Se ejecutan las obras de ampliación y mejora por importe de 3,3 millones de euros."
31617,@user413,female,journalist,left,left,@user Me gusta que seas mi comunity manager personal 💜
22651,@user280,male,politician,left,moderate_left,"🏛️ @user a Casado:. Defiendo el diálogo, la ley y la Constitución. . Cuando están en el gobierno no polemizan y cuando están en la oposición reprochan al Gobierno su actitud. . Su oposición es el ¡a por ellos!. Abandone este autoritarismo. #SesiónDeControl"
50333,@user452,male,journalist,left,left,"Todos estos ataques al euskera forma parte de una estrategia global de la derecha, pero en este caso me da la impresión que intenta justificar y salvar el chirrinquito de Toni Canto. Preparemos los escudos que esto solo acaba de empezar¡Lo tienen crudo!"
25037,@user454,female,politician,right,moderate_right,"Hoy es un gran día. Hemos recuperado el segundo escaño por Vizcaya, la tierra de @user, y se lo hemos ganado a [POLITICAL_PARTY]. @user tendrá un parlamentario más y [POLITICAL_PARTY], uno menos. Ganan las políticas útiles para la gente y pierde la radicalidad y la desmemoria."
